REF,GSM820823,GSM820824,GSM820825,GSM820826,GSM820827,GSM820828,GSM820829,GSM820830,GSM820831,GSM820832,GSM820833,GSM820834,GSM820835,GSM820836,GSM820837,GSM820838,GSM820839,GSM820840,GSM820841,GSM820842,GSM820843,GSM820844,GSM820845,GSM820846,GSM820847,GSM820848,GSM820849,GSM820850,GSM820851,GSM820852,GSM820853,GSM820854,GSM820855,GSM820856,GSM820857,GSM820858,GSM820859,GSM820860,GSM820861,GSM820862,GSM820863,GSM820864,GSM820865,GSM820866,GSM820867,GSM820868,GSM820869,GSM820870,GSM820871,GSM820872,GSM820873,GSM820874,GSM820875,GSM820876,GSM820877,GSM820878,GSM820879,GSM820880,GSM820881,GSM820882,GSM820883,GSM820884,GSM820885,GSM820886,GSM820887,GSM820888,GSM820889,GSM820890,GSM820891,GSM820892,GSM820893,GSM820894,GSM820895,GSM820896,GSM820897,GSM820898,GSM820899,GSM820900,GSM820901,GSM820902,GSM820903,GSM820904,GSM820905,GSM820906,GSM820907,GSM820908,GSM820909,GSM820910,GSM820911,GSM820912,GSM820913,GSM820914,GSM820915,GSM820916,GSM820917,GSM820918
b2544,7.150952,7.064275,6.869346,7.012864,7.360337,7.190742,7.438614,7.024417,7.339388,7.007053,7.061675,7.197778,7.096515,7.12267,7.269237,6.957242,6.926003,7.022289,6.826555,6.872999,7.035235,7.063186,7.243408,7.056726,7.179193,7.161634,6.989054,7.203178,6.945005,6.933205,7.232301,7.047397,7.270763,6.872724,7.020515,6.95853,6.823744,7.182226,7.367918,7.405273,6.674103,7.088197,6.985902,7.35842,7.113981,6.910598,7.266957,7.094486,7.042435,7.880901,7.804837,7.544305,7.448207,8.048096,7.706426,7.477803,7.343282,7.702054,7.851472,7.505892,7.033245,7.657568,7.208134,7.71952,7.118213,7.04338,7.039047,7.747177,7.552712,6.417191,6.906927,6.903922,6.745682,7.300817,6.749694,6.604728,6.715712,7.546815,7.496923,7.321922,6.912891,6.977349,6.850766,7.237268,7.329765,7.508743,7.048462,7.121778,7.289109,7.188436,7.707869,7.316455,7.457039,7.172652,6.953665,6.870483
b2545,7.054276,6.886493,6.836493,6.759388,7.054655,6.941775,7.055481,6.66974,7.00728,6.596872,6.718235,6.917932,6.766257,6.884522,6.747508,6.54853,6.638262,6.651438,6.645709,6.586148,6.68642,6.661074,6.633027,6.846258,6.556489,6.808307,6.656101,6.901677,6.643172,6.687937,6.638929,6.770937,6.834249,6.618677,6.717903,6.703747,6.500038,6.950465,7.06341,6.905265,6.643784,6.601836,6.781926,7.22628,6.842032,6.708526,7.081752,6.825759,6.73977,6.871192,7.401799,6.628664,7.076366,7.376055,7.201383,7.113185,6.837494,7.321656,7.49064,7.165551,6.228739,7.059273,6.757722,7.151279,6.518308,6.699405,6.739443,6.879344,6.962002,6.186513,6.438563,6.408947,6.473093,6.795944,6.461082,6.491093,6.444892,7.045751,7.319483,6.871454,6.886412,6.729388,6.636265,6.754422,7.185298,6.545878,6.662352,6.836498,7.042167,7.136263,7.017856,7.076525,6.891416,6.839703,6.64225,6.619688
b2546,6.762818,6.868388,6.827332,7.063454,7.023761,6.955775,7.111919,6.746694,7.044266,6.830451,6.840728,7.133494,6.981373,7.192796,6.972887,6.815881,6.999784,6.76334,6.84834,6.756331,6.817631,6.882675,6.903061,7.052322,7.087635,6.839483,6.851827,7.089929,6.929901,6.737011,6.81252,6.81721,7.215974,6.842066,6.9364,6.999406,6.827925,7.122993,6.938514,7.120168,6.803965,7.052905,6.85821,7.069684,7.086366,6.812214,6.690059,6.925892,6.925961,7.899134,7.564049,7.375142,7.297284,7.880428,7.614983,7.413412,6.916957,7.669883,7.581401,7.510404,6.615091,7.458992,6.865814,7.46315,6.86375,6.810331,6.912178,7.463881,6.941907,6.410232,6.525355,6.577027,6.599227,6.985291,6.639549,6.685085,6.650736,7.123944,7.295629,6.917539,6.918397,6.867239,6.619329,7.082736,7.425109,7.146998,6.741463,6.842606,7.025179,7.147042,7.258964,7.230409,7.150402,7.059477,6.897306,6.967159
b2547,5.88065,5.751391,5.859867,5.929856,6.062147,6.002143,6.209036,5.78111,5.702036,5.882396,5.907489,6.116818,6.074524,6.266717,6.282695,5.850107,6.182391,5.79078,5.745524,5.72652,5.796397,5.786484,6.056278,5.975105,6.178372,6.042325,5.966229,6.156436,5.830901,5.776286,5.821234,5.758504,6.275751,5.755042,5.809534,5.853659,5.629319,6.188344,5.921441,6.367371,5.65112,6.007516,5.831066,6.159183,6.167265,5.701667,5.886347,5.782821,6.064806,6.791356,6.516737,6.230158,6.71661,6.966088,6.80903,6.58925,6.294198,6.568348,6.704263,6.171249,5.854686,6.499193,5.980914,6.407089,5.794555,5.844539,5.767206,6.474773,6.337748,4.715929,5.514717,5.659491,5.671098,5.969719,5.68831,5.501858,5.609121,6.189725,6.355668,6.022723,5.675574,5.726336,5.659405,6.109252,6.259249,5.956402,5.67717,6.038992,6.190629,5.770443,6.34864,6.32601,6.20218,6.128082,5.87269,5.737922
b2548,6.468827,6.147835,6.460226,6.1397,6.793453,6.469688,6.95034,6.415952,6.113319,6.319073,6.377156,6.24224,6.352256,6.194432,6.359067,6.216898,6.126074,6.212192,6.215354,5.956205,6.12218,6.196619,6.319495,6.073062,6.25591,6.771513,6.296608,6.397474,6.18342,6.147383,6.188519,6.337445,6.364553,6.227411,6.182101,5.956793,6.120348,6.387256,6.568951,7.115606,6.068542,6.158286,6.269257,6.701969,6.642396,6.247522,7.037489,6.277893,6.532806,7.312505,7.385493,6.732564,7.097863,7.55561,7.347936,6.982589,6.859308,7.311135,7.314359,6.83803,6.707849,6.919188,6.54934,7.076157,5.833486,6.235697,6.09562,7.316653,6.901644,5.135717,5.545873,5.866188,5.524988,6.690716,5.922628,5.405256,5.706191,6.984665,7.07282,6.204614,6.262098,5.908509,6.16839,6.736567,6.692322,7.00348,6.081827,6.627474,6.721227,7.039453,6.678847,7.034855,6.547943,6.841854,6.146427,6.003799
b2549,7.17829,7.074768,7.077569,7.339427,7.524565,7.396497,7.36552,7.353458,7.402483,7.309282,7.313387,7.44848,7.536898,7.475903,7.586134,7.401521,7.41048,7.176782,7.35473,7.00967,7.092173,7.224205,7.518962,7.36376,7.563958,7.328853,7.340317,7.471442,7.164278,7.207432,7.39283,7.295528,7.523641,7.166802,7.235736,7.300644,7.160763,7.45846,7.270843,7.303214,7.214281,7.401228,7.29682,7.395747,7.382368,7.115176,7.199938,6.987056,7.385952,8.101855,8.331362,7.877427,7.693588,8.284867,8.527083,8.177735,7.634566,8.190605,7.757336,7.76914,7.178865,7.936621,7.4318,7.590668,7.004525,7.234644,7.230879,8.425773,7.583458,6.578752,6.912886,7.099366,7.101086,7.49676,7.164819,6.753889,6.975247,7.821968,7.669966,7.599659,7.152402,7.18845,7.107932,7.351988,7.90631,7.845697,7.380575,7.467183,7.391775,7.469781,7.607302,7.875379,7.393542,7.536555,7.185449,7.361255
b2550,6.46042,6.403185,6.413275,6.537645,6.68462,6.756995,6.606559,6.462321,6.307574,6.32453,6.495434,6.5432,6.424632,6.604807,6.773355,6.602079,6.503179,6.199667,6.358639,6.271117,6.482048,6.439725,6.282565,6.44636,6.570673,6.311825,6.519179,6.53516,6.582011,6.484609,6.553109,6.465662,6.761463,6.513066,6.787728,6.415789,6.63932,6.473904,6.183942,6.487541,6.515693,6.365663,6.543885,6.62388,6.785697,6.378757,6.270699,6.245784,6.532369,7.097745,7.127972,7.232754,7.323768,7.592803,7.48483,7.283694,6.897644,7.144318,7.349856,7.380083,6.734613,6.916531,6.607033,6.567483,6.948024,6.79232,6.659779,6.914869,7.105091,6.222348,6.657373,6.794258,6.551335,6.521905,6.243371,6.304751,6.363338,6.981754,6.893829,6.603128,6.375582,6.436778,6.44296,6.583124,6.72906,6.684935,6.532934,6.583129,6.684701,6.65107,6.733542,6.728511,6.965548,6.587278,6.345039,6.509324
b2551,10.212738,10.247736,10.518759,10.56146,10.484303,10.840597,10.394248,10.047264,11.217865,10.370161,10.385342,10.54402,10.724656,9.382444,9.570571,9.890966,10.796723,10.320582,10.869519,10.91411,10.825414,10.656895,10.770942,10.828691,10.676685,10.15264,10.560168,10.159075,10.05759,9.939082,9.658757,11.039122,10.714011,10.578798,10.676109,11.257442,10.629537,10.633659,9.113579,9.454327,11.405422,11.361293,11.493807,10.105753,10.59853,10.913556,10.111297,9.993518,10.549656,7.772743,9.30658,7.204555,10.957837,8.090504,9.100364,7.508977,7.462443,7.490243,7.459176,7.347395,7.023166,9.875908,10.626483,9.712998,10.76298,10.975162,10.629985,9.578675,9.066545,10.719602,10.314383,10.194348,10.135396,9.362614,10.887201,10.989933,11.031609,9.671649,8.811677,11.265812,10.668233,10.728373,10.877217,9.11291,9.240862,9.092082,10.367168,10.661965,10.376831,9.200927,8.875447,9.194131,9.257217,8.939534,10.666123,10.661919
b2552,7.235395,7.106999,7.278792,7.284967,7.493002,7.209651,7.055894,6.732904,7.402809,7.092981,7.029926,7.272505,7.189561,7.062281,6.972817,7.164799,7.141211,6.9462,6.895421,7.065444,7.130124,7.364677,7.21127,7.171238,7.310022,6.979089,7.019715,6.985716,7.054757,6.809284,7.02811,7.031425,7.453454,6.779585,6.69488,6.891281,6.781119,7.245175,6.934207,6.841644,6.884165,7.042305,6.970916,7.156651,7.252967,7.244513,6.927545,7.016251,7.032966,7.312164,7.012903,7.26207,7.522753,6.621662,7.194498,6.6797,6.628004,7.12848,7.022721,6.974838,6.133607,7.071647,6.974082,6.96888,6.872025,6.836481,6.696646,7.209572,6.563047,6.382318,6.796851,6.745778,6.90378,6.580404,6.538374,6.605818,6.577305,6.928012,6.570393,6.919406,6.978155,6.916516,6.817773,7.029132,7.107017,6.625829,6.992076,7.242753,7.087888,6.872656,6.968226,7.38143,6.952025,6.670564,6.880197,6.868292
b2553,7.795704,8.271464,7.97347,8.092805,7.932357,7.620024,7.773493,8.384617,7.516692,7.830186,8.132431,8.187498,7.855151,8.05206,7.777922,7.606858,7.973457,7.721297,7.748975,8.246973,8.048653,7.920313,8.003274,7.993503,7.842792,7.686301,7.84975,7.548444,8.112502,7.983135,7.958375,8.791082,7.941631,7.755517,8.231669,8.09295,8.510674,7.691282,7.503004,7.832616,7.957517,7.921834,7.903897,7.577308,7.839162,7.995148,7.546523,7.716868,7.723259,7.343253,7.653884,7.201764,7.374195,7.782402,7.701837,7.008894,7.453451,7.63773,7.725187,7.15775,6.807588,7.879064,7.758296,7.8432,7.923536,7.518937,7.731548,8.110503,7.729373,8.174104,7.572282,7.607682,7.685029,7.541794,7.723113,8.13459,8.281298,7.538846,7.849463,8.586503,7.709215,8.32725,8.406624,7.818727,7.388459,7.850205,8.103192,7.426557,7.585792,7.587753,7.733842,8.050739,7.810307,7.874183,7.789103,7.983907
b2554,7.922755,8.233886,8.144968,8.162646,8.163675,8.067528,7.956614,8.226824,7.905641,7.702515,8.095999,8.123763,8.212437,8.039009,7.986477,7.978845,8.130548,8.068852,7.969365,8.04575,8.08944,8.049664,8.054328,8.103723,8.086951,8.082926,8.300548,8.402935,8.139545,8.026446,8.029791,8.055463,7.995751,7.853204,8.244957,8.026494,8.220139,8.318189,7.92131,8.066232,8.326627,8.226711,8.165649,8.244041,8.290942,8.081659,7.960741,8.143699,8.116666,7.510477,7.999137,8.036434,8.236866,7.988895,8.156234,7.834562,7.585386,7.807295,7.759149,7.959816,7.480176,8.155124,8.060237,8.198634,8.091986,8.035194,7.980149,8.293234,8.30321,7.928849,8.167884,8.161499,8.122472,7.679603,7.968905,8.207268,8.022736,8.069675,7.97291,8.057508,7.785164,8.052212,7.972427,8.262237,8.007361,7.897888,8.086016,7.823452,7.90629,7.987642,8.239766,8.122813,8.260615,7.896242,7.966417,8.158518
b2555,7.943019,8.099572,7.940706,8.026672,8.131784,7.990543,7.999631,8.017355,7.62453,7.840083,7.970602,7.872055,8.053669,7.998812,7.711295,7.853458,7.89053,8.058877,7.899314,7.931507,7.94181,7.944928,7.811202,7.965958,7.971391,7.87651,8.151523,8.014834,7.846484,7.723979,7.737102,8.08504,8.131238,7.756242,8.094569,7.846284,7.959775,8.071456,7.773447,7.905629,7.939828,7.9978,7.962169,7.91339,8.172717,8.091784,7.905833,8.156942,7.99301,7.39298,7.339886,7.340212,7.711047,7.213904,7.502318,7.571601,7.585695,7.758243,7.747494,7.534165,7.280686,7.765473,8.088047,7.966174,8.131736,7.943548,8.085095,7.844584,8.187489,7.908797,8.440858,8.321474,8.188053,7.869522,7.699061,7.862616,7.847791,7.990855,7.409454,8.035242,7.80723,8.022497,7.803168,8.109663,7.829662,7.582875,8.577419,7.930464,7.878822,7.929692,7.890021,7.611829,8.11385,8.066209,7.906369,8.068431
b2556,7.817547,7.689287,7.623328,7.246117,7.451798,7.007896,7.492473,7.456449,6.908553,7.50559,7.14766,6.870408,7.119688,7.110093,7.035702,7.126839,6.95473,7.489521,7.30473,7.395394,7.40657,7.411485,7.057279,7.120984,6.845293,7.720591,7.770388,7.37279,7.246595,7.135581,7.054044,7.663676,7.412823,7.432309,7.419813,7.081651,7.434577,7.044745,7.260776,7.296486,7.244457,6.960413,7.156469,7.601351,7.607784,7.782972,8.002747,7.883232,7.065775,6.868167,7.811955,7.30194,7.163769,6.76251,6.932579,7.326065,7.412254,7.378593,7.120033,7.352614,6.720733,7.053216,7.163359,7.380011,7.49525,7.021985,7.162581,6.692203,7.260824,7.541044,7.51847,7.399905,7.505013,6.857657,6.956957,7.465045,7.086939,7.115582,7.270908,7.475819,7.180546,7.293964,7.46568,6.972554,7.094335,6.991538,7.083737,6.737924,7.116074,6.958236,7.017697,7.109139,7.217327,7.146915,7.183919,7.412271
b2557,8.869359,9.289544,8.704846,9.331399,8.468949,8.882109,7.954338,6.865916,8.821514,8.023313,9.229407,9.323082,8.976821,6.774322,7.289899,7.788356,8.66802,7.856671,8.403947,8.697416,8.268687,8.514425,8.0821,8.429906,7.623258,7.19061,8.321789,8.661266,6.482508,6.590254,6.70233,8.768617,8.924556,8.253221,8.77834,8.92015,8.807593,9.130838,8.766463,8.492513,9.008221,8.750724,8.638596,8.776569,8.747599,8.836163,8.145887,8.298052,8.49731,6.722119,7.246989,6.754352,8.705358,7.156231,7.807651,6.408347,6.395544,6.665118,6.099982,6.510139,6.100197,7.889855,8.667204,7.839188,8.873071,8.877864,8.70197,7.425982,7.516707,8.525232,8.278928,8.482298,8.200925,7.4162,8.651167,9.180315,8.757524,7.682865,7.279787,8.993663,8.939437,9.05699,8.811583,7.720871,7.375747,7.708668,8.370716,8.695325,8.595233,7.527485,6.509613,7.368224,6.425782,7.721885,8.175242,8.553869
b2558,5.421092,5.655316,5.457145,5.591998,5.595692,5.516643,5.470613,5.275094,5.252152,5.591388,5.467877,5.730036,5.727212,5.967003,5.635252,5.626887,5.574744,5.422825,5.226792,5.287473,5.437647,5.427281,5.639643,5.707204,5.708966,5.465481,5.435922,5.752057,5.504882,5.529449,5.598615,5.520284,5.711112,5.301008,5.560124,5.533321,5.32143,5.878698,5.446424,5.591161,5.422173,5.570289,5.533834,5.532019,5.853809,5.323759,5.161974,5.230469,5.548521,5.998862,6.341223,6.524972,5.629533,6.008974,6.041202,5.868826,5.874834,6.029076,5.922775,5.964295,5.733039,6.268442,5.81242,5.95081,5.358319,5.459298,5.855153,5.839028,5.915095,5.97381,5.936072,5.513099,5.556437,5.937207,5.413244,5.37755,5.26752,5.734148,5.928508,4.96125,5.502884,5.613221,5.36747,6.403212,6.040837,5.705289,5.786968,5.373721,5.692249,5.954479,5.895984,6.163112,6.016049,5.580566,5.668914,5.762047
b2559,6.69282,6.992851,6.575123,6.96712,6.759261,6.91129,6.823368,6.909086,6.741014,7.210089,6.789236,6.975662,6.998722,7.108903,7.354816,6.926099,7.06008,7.184832,7.103014,6.911899,6.99526,6.770248,7.036982,7.031113,6.938709,6.652502,6.654677,6.870203,6.805937,6.852144,6.823336,6.738857,7.057642,6.905726,6.92287,7.082478,6.914925,7.001839,6.839756,6.804331,6.772822,7.118329,6.749632,6.652587,6.979926,6.839094,6.389572,6.541943,6.820607,7.423973,7.174133,7.655331,7.027149,7.274256,7.282614,7.085526,6.849552,7.214648,7.072025,7.020475,7.013692,7.288897,7.181353,7.119254,6.961762,7.272554,7.221932,7.208562,7.011308,7.497818,7.124916,7.255096,7.176331,7.205189,7.124545,7.326919,7.11016,7.257178,7.215677,7.484815,6.920318,6.86165,6.791289,7.071497,7.086382,6.755592,6.900665,7.058513,7.147501,7.23363,7.143107,7.202373,7.133629,7.099898,7.184397,7.228222
b2560,7.483143,7.384041,7.157895,7.404665,7.171566,7.625327,7.455371,7.521829,7.225118,7.72603,7.920818,7.775336,7.294099,7.405338,8.036928,7.327,7.000611,7.443439,7.281691,7.454999,7.371698,7.136582,7.095538,7.122326,7.076457,7.306802,7.33246,7.432257,7.120618,7.090308,6.781323,7.27586,7.383303,7.274403,7.217413,6.859372,7.318478,7.059039,7.559938,7.502792,7.31909,7.15656,7.335373,7.205945,7.54534,7.462526,7.413674,7.559788,7.185037,6.902685,7.347331,6.843753,7.184085,6.717587,7.00901,6.90356,7.425683,6.760017,7.380137,7.386367,7.215213,7.175734,7.519146,6.968644,7.302181,7.423005,7.239048,6.9603,7.378107,7.511126,7.274944,7.342515,7.323039,7.069948,7.31135,7.459671,7.335884,6.988733,6.942124,7.233952,7.126488,7.04206,7.210783,6.897726,6.955466,6.692962,7.191812,7.134146,7.166536,6.994198,7.234693,7.456342,7.423101,7.272675,6.962082,7.141607
b2561,6.704867,6.794812,6.753896,6.834592,6.893104,6.834662,6.647738,6.797468,6.828617,7.255769,6.80082,6.747056,6.806004,6.598167,6.738089,6.681362,6.788159,7.036097,6.814975,6.897352,6.841632,6.689186,6.829062,6.955684,6.729604,6.417988,6.506274,6.478347,6.556062,6.720636,6.269318,6.684813,6.902301,6.901627,7.010352,6.800933,7.047068,6.881379,6.484668,6.417472,6.845663,7.018127,6.685735,6.532373,6.908268,6.941909,6.568496,6.708047,6.749815,7.159002,7.041805,7.005929,6.611671,7.023784,7.138609,7.164195,6.77457,7.062065,7.087703,6.951099,6.649582,7.378097,6.839463,7.046793,6.620674,6.765576,6.32469,7.264756,6.687404,6.810656,6.441843,6.507276,6.620374,7.141219,6.457482,6.29041,6.098788,6.830686,7.005975,6.334946,6.673122,6.594559,6.197887,7.166772,6.635137,6.810401,6.593704,6.823453,6.678848,6.72291,7.078006,6.664607,7.033584,6.937578,6.662394,6.5647
b2562,5.944237,6.656023,6.129842,6.279256,6.124896,6.14316,5.993281,6.631929,5.946837,7.056129,6.020821,6.084118,6.375371,6.601596,6.560701,6.759381,6.349119,7.120852,6.893867,6.605867,6.486902,5.782272,6.483429,6.458442,6.618936,6.088527,5.710733,5.837447,6.359663,6.689409,6.528886,6.091417,6.050653,6.755417,6.322044,6.253845,6.287009,6.190559,6.097772,6.267117,6.201298,6.531639,6.048228,5.848934,6.282529,6.066552,5.722559,5.770523,6.074157,5.986164,6.170811,6.306862,6.10943,6.048714,6.167271,6.597595,5.907072,6.465523,6.147837,6.367516,6.129797,6.519307,6.859051,6.960032,6.817343,6.516002,6.793097,6.540342,6.87769,6.867868,6.926063,7.051425,7.098516,6.669356,6.803648,6.597492,6.419093,6.713999,6.516163,8.152876,6.305512,6.223338,6.330364,6.716849,6.697505,6.488943,6.201488,6.40136,6.598957,6.494412,6.457555,6.247417,6.469907,6.211226,6.75919,6.639865
b2563,8.24588,8.059211,8.161327,7.689461,8.185374,7.590849,8.010308,7.852538,7.916494,7.534729,7.465154,7.513183,7.748812,7.51505,7.109559,7.522379,7.940005,8.327956,8.103998,8.048486,8.000757,7.971095,7.689174,7.844447,7.721099,7.815216,8.034513,7.733065,7.549725,7.510458,7.514026,7.982053,8.093444,7.924712,7.78343,7.673311,7.513858,7.758607,7.671568,7.546391,7.978631,7.775926,7.8962,7.815686,8.110254,8.281959,7.919445,7.978506,7.894092,7.468311,7.813185,8.169324,7.525677,7.823059,7.84406,7.545965,7.554667,7.704931,7.55583,7.434419,7.63171,7.877934,7.617022,7.841663,7.373512,7.234185,7.218077,7.848065,7.684225,7.954841,7.312999,7.295333,7.374413,7.896586,7.667833,8.028758,7.632649,7.578058,7.567959,7.75002,7.875065,7.749969,7.879861,7.737869,7.494023,7.462758,7.671485,7.624492,7.668931,7.941486,7.402393,7.86647,7.729612,7.933588,7.975625,8.055674
b2564,8.993248,8.801804,9.222647,8.630458,8.944161,8.577269,8.849699,8.646589,9.12902,8.205762,8.327012,8.418726,8.713241,8.279296,7.918786,8.535485,8.999784,9.274503,8.915562,9.019461,9.176231,9.272027,8.783142,8.963725,8.51333,8.75535,8.992727,8.862352,8.52083,8.655208,8.592039,9.207401,9.207841,8.744899,8.777573,8.905533,8.865554,8.8639,8.987145,8.378079,9.241385,8.939697,9.00396,8.821146,9.069071,9.361025,8.988581,8.995306,8.694456,8.153614,8.17164,8.140476,8.469459,7.887879,8.158822,7.789925,7.990597,7.915274,7.92173,7.924791,7.926851,8.569242,8.572652,8.531504,8.391192,8.481364,8.443157,8.558561,8.110282,8.884271,8.464343,8.484663,8.402384,8.384373,8.802275,9.035335,8.924148,8.39296,8.364453,8.74296,8.889208,9.125417,9.127919,8.355265,8.05023,8.438637,8.817363,8.450064,8.490777,8.473042,8.155161,8.482488,8.596789,8.556017,8.740139,8.964713
b2565,7.727926,7.875102,7.711054,7.723197,7.449155,7.375155,7.518273,7.557411,7.47873,7.261903,7.590718,7.434623,7.676907,7.036481,7.150907,7.275175,7.629332,7.893423,7.859447,7.722079,7.568557,7.40458,7.47361,7.451974,7.216513,7.293654,7.7462,7.602144,7.163056,7.165898,7.428448,7.865975,7.706818,7.783489,7.609131,7.467464,7.465306,7.549945,7.43802,7.094863,7.607589,7.672306,7.428981,7.740347,7.760463,7.753576,7.668402,7.837368,7.563223,6.728667,7.198212,6.671787,6.996991,6.519125,6.978446,6.853354,7.271674,7.020709,6.810481,6.964853,7.008476,7.287154,7.463162,6.842978,7.510885,7.593245,7.441542,7.350126,7.191662,7.242633,7.470466,7.661721,7.574924,7.224545,7.513048,7.406458,7.446293,7.357313,6.601658,7.610335,7.305299,7.330322,7.595625,7.499429,7.161443,6.985874,6.832391,6.763037,7.012122,7.119586,7.329177,7.125182,7.511923,7.326002,7.69939,7.822693
b2566,7.220771,7.635402,7.187738,7.614099,7.094136,7.458789,7.247838,7.62182,7.463404,7.903898,7.4505,7.292978,7.455397,7.363214,7.296407,7.486783,7.378942,7.508521,7.564007,7.445036,7.29742,7.343576,7.382048,7.317242,7.149338,7.011699,7.199013,7.343431,7.066454,7.320706,7.217662,7.496779,7.327712,7.39856,7.467499,7.47926,7.350892,7.444213,7.062728,6.947439,7.283569,7.306834,7.094654,7.353117,7.451743,7.599572,7.213428,7.36844,7.131165,6.812936,6.779104,6.088085,6.981441,6.072531,6.598992,6.949822,6.989464,7.078324,6.262233,7.108373,6.542549,7.028836,7.115299,6.90774,7.930672,7.90249,7.726988,6.95973,6.622653,7.319961,7.835011,7.787671,7.903293,6.961408,7.71247,7.658638,7.627331,7.052505,6.759932,7.626958,7.526894,7.305113,7.519548,6.830798,6.985268,6.857218,6.956966,7.014494,6.949584,6.864887,6.909473,6.462563,7.315532,6.776773,7.410684,7.493638
b2567,8.114378,8.599754,7.79852,8.612441,7.681514,8.146907,7.801643,8.609259,8.079168,9.112912,8.522091,8.255213,8.284398,8.124592,8.324572,8.404486,8.323498,8.84096,8.622687,8.673099,8.324137,8.116935,8.469769,8.366261,7.997,7.811509,7.97533,7.851579,8.044402,8.22635,8.255027,8.593994,8.253154,8.547771,8.583232,8.242514,8.474135,7.972291,8.234818,7.947263,8.341872,8.201794,8.096738,8.011869,8.398441,8.42119,8.131819,8.420684,8.21087,6.544735,7.036755,7.065111,7.397165,6.319458,7.199733,8.75499,9.166827,8.306538,7.731341,8.413203,8.641795,7.828567,8.300707,7.952283,8.369945,8.831164,8.523826,7.478708,8.121166,8.873385,8.84101,8.938438,8.840288,8.294516,8.734292,8.701548,8.307258,8.194668,7.550255,8.68644,8.46187,8.360914,8.510443,7.519679,7.756585,7.720359,8.001338,7.992626,8.057841,8.121245,8.129221,7.747939,8.175301,8.824188,8.752607,8.932661
b2568,8.752969,8.909036,8.818705,8.762588,8.532066,8.719304,8.406279,8.822693,8.457784,9.008388,8.768804,8.578633,8.728245,8.605277,9.042257,8.465725,8.621661,8.631823,8.932693,8.744977,8.703672,8.319385,8.69332,8.506232,8.367104,8.670717,8.741305,8.933426,8.503774,8.718681,8.470661,8.749064,8.499727,8.704099,8.827873,8.552667,8.771835,8.75274,8.636806,9.019313,8.72665,8.609018,8.668006,8.792336,8.729716,8.569563,8.945838,8.82637,8.475495,7.82692,7.606218,7.655498,8.37571,7.632656,8.162902,8.143508,8.360686,7.981359,8.37701,8.777279,8.939765,8.194947,8.483191,8.473458,8.683,8.826198,8.705754,8.365583,8.524258,8.483342,8.709286,8.844041,8.841456,8.160832,8.646647,8.575292,8.457588,8.720214,8.192374,8.559021,8.928394,8.613315,8.83798,8.288925,8.798067,8.503847,8.403445,8.579829,8.420139,8.177136,8.482252,7.98262,8.552449,8.307643,8.782294,8.605382
